dataset,universe,real,task,is_binary,K,n,p,n_num,n_cat,cat_share,n_train,n_cal,n_test,family_orig,family_strict,family_size_strict,in_F1_main,outside_envelope,K_profile,openml_id,synthetic_family,source,info_n_classes,nan_share_num,num_binary_cols,num_lowcard_cols,num_median_unique,cat_levels_total,cat_levels_max,p_onehot,test_majority,test_minority,test_imb_ratio,test_H_norm,test_n_eff_classes,test_min_count,test_classes_present,ytest_counts_match_raw,pool_majority,pool_classes,test_classes_missing,syn_n_informative,syn_n_redundant,syn_n_noise,syn_snr,syn_fisher_ratio,syn_mean_skewness,syn_max_skewness,syn_mean_kurtosis,syn_max_kurtosis,syn_mean_abs_correlation,syn_max_abs_correlation,n_models_any,n_models_complete10,n_tfm_complete10,n_gbdt_complete10,n_deep_complete10,n_classic_complete10,models_missing_complete10,acc_best,acc_best_model,acc_median_models,acc_worst,acc_spread_models,nll_best,share_models_acc_gt_0.9,eps_mean_models,eps_max_models,share_models_eps_pos,no_empty_any_model,width_mean_models,cov_mean_models,acc_tfm_mean,eps_tfm_mean,nll_tfm_mean,acc_gbdt_mean,eps_gbdt_mean,nll_gbdt_mean,acc_deep_mean,eps_deep_mean,nll_deep_mean,acc_classic_mean,eps_classic_mean,nll_classic_mean,acc_ref5,acc_logreg,acc_knn,cal_min_class_min,cal_min_class_median,cal_n_below_9_max,cal_n_below_19_max,cal_n_below_99_max,n_splits,test_dup_in_pool,test_dup_label_agree,pool_dup_share,conflict_share,acc_margin_best_vs_second,acc_second_model,K_gt_10,n_gt_published,p_gt_published,K_gt_published,tabpfn_v1_subsampled,mitra_support_subsampled,pfnv2_subsample_binds,n_cal_per_class,log10_n,log10_n_cal,lift_best_over_majority,headroom_best_vs_1m_alpha,nonlin_gap_best_minus_logreg,gap_tfm_minus_gbdt_acc,gap_tfm_minus_gbdt_eps
synthetic_gbdt_favorable_006,C_synthetic40,False,binclass,True,2,2305,23,23,0,0.0,1290,554,461,synthetic_gbdt_favorable_006,synthetic_gbdt_favorable_006,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_006.csv,2.0,0.0,0,0,2305.0,0,0,23,0.5075921908893709,0.4924078091106291,1.0308370044052864,0.9998336757925608,1.9997694389797267,227,2,True,0.5086767895878525,2,0,10.0,10.0,3.0,0.0094460719550318,0.1900351729307727,0.2799186247809886,1.1280127375632896,1.0879999294607663,4.3908227146986665,0.3811790307202676,0.995330135797395,22,22,13,3,4,2,,0.9212581344902386,tabfm,0.8599783080260304,0.6603036876355748,0.26095444685466385,0.2742821414522088,0.09090909090909091,0.0033030960362847484,0.03383947939262469,0.4090909090909091,False,1.1309505028593967,0.8917767698678759,0.8814116469214084,0.005589854830635728,0.35146980095252844,0.798409255242227,0.0,0.5606767323080041,0.8047722342733188,0.0,0.49758669841597003,0.7274403470715836,0.0,0.6460909754664348,0.7700216919739695,0.6603036876355748,0.7945770065075922,272,272.0,0,0,0,10,0.0,,0.0,0.0,0.020824295010846,tabpfn3,False,False,False,False,False,False,False,277.0,3.362670929725667,2.74350976472843,0.4136659436008677,0.02125813449023861,0.26095444685466385,0.08300239167918144,0.005589854830635728
synthetic_gbdt_favorable_007,C_synthetic40,False,binclass,True,2,1948,29,29,0,0.0,1091,468,389,synthetic_gbdt_favorable_007,synthetic_gbdt_favorable_007,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_007.csv,2.0,0.0,0,0,1948.0,0,0,29,0.5012853470437018,0.4987146529562982,1.0051546391752575,0.9999952329926782,1.9999933915355483,194,2,True,0.50096215522771,2,0,13.0,8.0,8.0,0.0203892150575898,0.435419032645824,0.254140664433776,0.9625512671922906,0.720743390577411,4.009598303538223,0.1991322845903906,0.995199847759366,22,22,13,3,4,2,,0.9390745501285347,tabfm,0.8703084832904884,0.7347043701799485,0.2043701799485862,0.22666721849159294,0.36363636363636365,0.001355456882449164,0.02365038560411302,0.18181818181818182,False,1.155889226454779,0.9140803926150969,0.8994067629029068,0.002293850108760124,0.30388486685614136,0.7994858611825193,0.0,0.5694953251592527,0.8017994858611825,0.0,0.5127629205238992,0.7547557840616966,0.0,0.5628611307174096,0.7815938303341902,0.7347043701799485,0.7748071979434448,234,234.0,0,0,0,10,0.0,,0.0,0.0,0.0215938303341902,tabiclv2,False,False,False,False,False,False,False,234.0,3.2895889525425965,2.670245853074124,0.43778920308483293,0.03907455012853467,0.2043701799485862,0.09992090172038748,0.002293850108760124
synthetic_gbdt_favorable_008,C_synthetic40,False,binclass,True,2,2605,29,29,0,0.0,1458,626,521,synthetic_gbdt_favorable_008,synthetic_gbdt_favorable_008,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_008.csv,2.0,0.0,0,0,2605.0,0,0,29,0.5067178502879078,0.4932821497120921,1.027237354085603,0.9998697798342504,1.9998194846654536,257,2,True,0.5071976967370442,2,0,18.0,6.0,5.0,0.0415703279043352,1.221291682306384,0.2466433307589248,1.0688562125740568,1.0580721993095112,6.196828286363667,0.1769418028761892,0.9858597721201382,22,22,13,3,4,2,,0.9362763915547025,tabfm,0.9096928982725527,0.8558541266794626,0.08042226487523996,0.23674737673453672,0.5909090909090909,0.03828302216018144,0.06833013435700572,0.9545454545454546,False,0.9669865642994242,0.8777002268365032,0.923505093754614,0.054303853536099185,0.28379986137406227,0.879910428662828,0.014907229686500293,0.4915377818179099,0.8770633397312861,0.018234165067178478,0.3797094301916706,0.8766794625719769,0.00930902111324374,0.46030541468385,0.8786180422264875,0.8558541266794626,0.8975047984644913,308,308.0,0,0,0,10,0.0,,0.0,0.0,0.0030710172744722,tabpfn3,False,False,False,False,False,False,False,313.0,3.4158077276355434,2.7965743332104296,0.4295585412667947,0.036276391554702525,0.08042226487523996,0.043594665091786,0.03939662384959889
synthetic_gbdt_favorable_009,C_synthetic40,False,binclass,True,2,4404,36,36,0,0.0,2466,1057,881,synthetic_gbdt_favorable_009,synthetic_gbdt_favorable_009,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_009.csv,2.0,0.0,0,0,4404.0,0,0,36,0.5028376844494892,0.4971623155505107,1.0114155251141552,0.999976765407148,1.999967790274316,438,2,True,0.5024127164348566,2,0,18.0,9.0,9.0,0.0210405684020797,0.4085073815684797,0.3473777745663465,1.1008524251602172,1.2069208835053151,6.331190672289141,0.1916273942420677,0.9949511104879412,22,22,13,3,4,2,,0.9517593643586834,tabfm,0.918955732122588,0.7519863791146425,0.19977298524404086,0.1885995950740917,0.5454545454545454,0.013558972242286636,0.04415437003405217,0.5454545454545454,False,1.0601176349189971,0.9170415849757507,0.9298175150615559,0.022945953025408153,0.2474522247008937,0.8641695043511163,0.0,0.4509331538848282,0.8630817253121453,0.0,0.35814828274271804,0.8029511918274688,0.0,0.49026589656127995,0.8396821793416572,0.7519863791146425,0.8539160045402951,526,526.0,0,0,0,10,0.0,,0.0,0.0,0.0105561861520998,tabpfn3,False,False,False,False,False,False,False,528.5,3.643847310299714,3.024074987307426,0.4489216799091942,0.051759364358683335,0.19977298524404086,0.06564801071043957,0.022945953025408153
synthetic_gbdt_favorable_010,C_synthetic40,False,binclass,True,2,1613,29,29,0,0.0,903,387,323,synthetic_gbdt_favorable_010,synthetic_gbdt_favorable_010,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_010.csv,2.0,0.0,0,0,1613.0,0,0,29,0.5015479876160991,0.4984520123839009,1.0062111801242235,0.999993085827787,1.9999904149450176,161,2,True,0.5007751937984496,2,0,10.0,10.0,9.0,0.0288888829319186,1.01262933634499,0.2598429949563296,1.1504094981414303,0.7276537610499795,10.42375520058562,0.2946853457208904,0.9947633658564764,22,22,13,3,4,2,,0.9535603715170279,tabfm,0.9379256965944274,0.848297213622291,0.10526315789473684,0.18917744280940116,0.7272727272727273,0.02597804672108074,0.05263157894736836,0.9545454545454546,False,0.9962707571066702,0.9117224880382776,0.9445582281495594,0.039961895689449814,0.20485274508832177,0.8929824561403509,0.00402476780185758,0.38350975786552194,0.9061145510835913,0.009520123839009268,0.27859571782543074,0.8484520123839009,0.00092879256965944,0.5088045330743061,0.8751702786377707,0.8486068111455107,0.848297213622291,193,193.0,0,0,0,10,0.0,,0.0,0.0,0.0018575851393188,mitra@v2,False,False,False,False,False,False,False,193.5,3.2076343673889616,2.5877109650189114,0.4520123839009288,0.05356037151702786,0.10495356037151715,0.05157577200920849,0.035937127887592235
synthetic_gbdt_favorable_011,C_synthetic40,False,binclass,True,2,3122,20,20,0,0.0,1748,750,624,synthetic_gbdt_favorable_011,synthetic_gbdt_favorable_011,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_011.csv,2.0,0.0,0,0,3122.0,0,0,20,0.5016025641025641,0.4983974358974359,1.0064308681672025,0.9999925896947374,1.999989727161983,311,2,True,0.5016012810248198,2,0,9.0,8.0,3.0,0.0203603425390849,0.304724446047581,0.3728833094220169,1.098312019244715,1.7676344425654942,4.663333420668116,0.3278378945748235,0.9798227346487502,22,22,13,3,4,2,,0.9285256410256411,tabfm,0.8795673076923076,0.715224358974359,0.21330128205128207,0.2454209498311472,0.36363636363636365,0.007247960372960361,0.05288461538461531,0.5,False,1.0884105477855475,0.9014423076923076,0.9015409270216963,0.012265779092702149,0.2953422037322061,0.8172008547008547,0.0,0.5150023071686803,0.8470753205128204,0.0,0.4013846620158611,0.7556089743589745,0.0,0.6614015754579488,0.7925641025641026,0.715224358974359,0.7959935897435898,374,374.0,0,0,0,10,0.0,,0.0,0.0,0.011378205128205,tabpfn3,False,False,False,False,False,False,False,375.0,3.494432898726399,2.8750612633917,0.42692307692307696,0.028525641025641035,0.21330128205128207,0.08434007232084162,0.012265779092702149
synthetic_gbdt_favorable_012,C_synthetic40,False,binclass,True,2,2899,33,33,0,0.0,1623,696,580,synthetic_gbdt_favorable_012,synthetic_gbdt_favorable_012,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_012.csv,2.0,0.0,0,0,2899.0,0,0,33,0.5,0.5,1.0,1.0,2.0,290,2,True,0.500646830530401,2,0,10.0,14.0,9.0,0.0221988204638538,0.2448559422107122,0.2927265759784023,1.0972054647264238,1.120352643731654,4.946525962114209,0.2856583070620772,0.9951076656256352,22,22,13,3,4,2,,0.9489655172413792,tabfm,0.8800000000000001,0.7162068965517242,0.23275862068965503,0.18685698233270337,0.2727272727272727,0.0015673981191222546,0.033620689655172356,0.09090909090909091,False,1.1515595611285265,0.9232680250783698,0.903050397877984,0.0026525198938991998,0.29198702832434187,0.8268390804597701,0.0,0.5140703015932009,0.8326724137931034,0.0,0.4240131891699706,0.764396551724138,0.0,0.6706810980036771,0.8018620689655173,0.7162068965517242,0.8125862068965517,348,348.0,0,0,0,10,0.0,,0.0,0.0,0.026551724137931,tabpfn3,False,False,False,False,False,False,False,348.0,3.4622482153549976,2.842609239610562,0.44896551724137923,0.04896551724137921,0.23275862068965503,0.07621131741821396,0.0026525198938991998
synthetic_gbdt_favorable_013,C_synthetic40,False,binclass,True,2,1925,33,33,0,0.0,1078,462,385,synthetic_gbdt_favorable_013,synthetic_gbdt_favorable_013,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_013.csv,2.0,0.0,0,0,1925.0,0,0,33,0.5038961038961038,0.4961038961038961,1.0157068062827226,0.9999562004156904,1.9999392818049455,191,2,True,0.5038961038961038,2,0,16.0,12.0,5.0,0.0199387352947748,0.3233126208664973,0.2812126171656166,1.5310847256875912,1.0932180774996152,5.535818601781116,0.2372988417875093,0.9685204929955664,22,22,13,3,4,2,,0.8851948051948051,tabfm,0.8216883116883118,0.6548051948051948,0.23038961038961026,0.3266113017608777,0.0,0.0011452184179456875,0.02389610389610384,0.09090909090909091,False,1.1924203069657615,0.8825501770956314,0.8431368631368633,0.0019380619380619329,0.39205626996484083,0.7598268398268399,0.0,0.6768166315503708,0.7455194805194806,0.0,0.6189422694480587,0.7062337662337663,0.0,0.584285287314128,0.7383896103896104,0.6548051948051948,0.7576623376623377,229,229.0,0,0,0,10,0.0,,0.0,0.0,0.023116883116883,tabiclv2,False,False,False,False,False,False,False,231.0,3.2844307338445193,2.6646419755561257,0.38129870129870125,-0.014805194805194932,0.23038961038961026,0.08331002331002346,0.0019380619380619329
synthetic_gbdt_favorable_014,C_synthetic40,False,binclass,True,2,2026,37,37,0,0.0,1134,487,405,synthetic_gbdt_favorable_014,synthetic_gbdt_favorable_014,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_014.csv,2.0,0.0,0,0,2026.0,0,0,37,0.5012345679012346,0.4987654320987654,1.004950495049505,0.9999956022054356,1.9999939033714864,202,2,True,0.500308451573103,2,0,18.0,13.0,6.0,0.0146639900736507,0.2848530265963956,0.2613516306250035,1.1472581010399725,0.9611200692446062,5.736451355843995,0.2112105573095636,0.9950045529287388,22,22,13,3,4,2,,0.9123456790123458,tabfm,0.8511111111111112,0.6730864197530864,0.2392592592592594,0.28936030544109564,0.045454545454545456,0.0014365881032547658,0.022716049382716,0.3181818181818182,False,1.1668237934904602,0.9004377104377105,0.8759924026590693,0.002431149097815758,0.3627708257823148,0.7902880658436214,0.0,0.618783066258529,0.7918518518518519,0.0,0.5785901184144668,0.7175308641975309,0.0,0.5870355614616554,0.7611851851851851,0.6730864197530864,0.7619753086419754,243,243.0,0,0,0,10,0.0,,0.0,0.0,0.0123456790123457,tabiclv2,False,False,False,False,False,False,False,243.5,3.3066394410242617,2.6875289612146345,0.4111111111111112,0.012345679012345734,0.2392592592592594,0.08570433681544787,0.002431149097815758
synthetic_gbdt_favorable_015,C_synthetic40,False,binclass,True,2,4928,34,34,0,0.0,2760,1183,985,synthetic_gbdt_favorable_015,synthetic_gbdt_favorable_015,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_015.csv,2.0,0.0,0,0,4928.0,0,0,34,0.5045685279187817,0.4954314720812183,1.0184426229508197,0.9999397768948608,1.9999165147914295,488,2,True,0.5046918589906163,2,0,17.0,13.0,4.0,0.0258286847573967,0.4308940121187472,0.315113088496156,0.9479040815806384,1.212334433459846,5.868427560382326,0.2380024615861866,0.995110658169906,22,22,13,3,4,2,,0.9318781725888325,tabfm,0.893756345177665,0.7436548223350254,0.1882233502538071,0.24567804790452613,0.45454545454545453,0.017743424088601727,0.056954314720812124,0.6363636363636364,False,1.041988924780803,0.8933825565297646,0.907098789535338,0.02972276454509953,0.29847944016274247,0.8420981387478849,0.0,0.4871860052499069,0.8646446700507614,0.000989847715736035,0.42336240724568147,0.7903045685279189,0.0,0.5298157801080619,0.8213807106598985,0.7436548223350254,0.8369543147208122,586,586.0,0,0,0,10,0.0,,0.0,0.0,0.0107614213197969,tabpfn3,False,False,False,False,False,False,False,591.5,3.692670699156369,3.0729847446279304,0.42730964467005084,0.03187817258883252,0.1882233502538071,0.0650006507874531,0.02972276454509953
synthetic_gbdt_favorable_016,C_synthetic40,False,binclass,True,2,3390,31,31,0,0.0,1898,814,678,synthetic_gbdt_favorable_016,synthetic_gbdt_favorable_016,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_016.csv,2.0,0.0,0,0,3390.0,0,0,31,0.5,0.5,1.0,1.0,2.0,339,2,True,0.5,2,0,13.0,12.0,6.0,0.0292953646405572,0.4893978081825755,0.3779875706865038,1.2205299672113303,1.2683121397074155,5.133361742045539,0.2994502800036192,0.9948245128436036,22,21,13,3,3,2,tabm,0.9281710914454276,tabfm,0.8713864306784661,0.7699115044247787,0.1582595870206489,0.24517948470693707,0.14285714285714285,0.009706419440932696,0.05604719764011795,0.47619047619047616,False,1.0682890855457225,0.8914173338952102,0.8901633764465622,0.015679600635352817,0.3152024609532653,0.8335791543756145,0.0,0.48930854568512866,0.8461160275319567,0.0,0.4775412323414778,0.796976401179941,0.0,0.5166396317364197,0.818938053097345,0.7699115044247787,0.8240412979351033,407,407.0,0,0,0,10,0.0,,0.0,0.0,0.0227138643067846,tabpfn3,False,False,False,False,False,False,False,407.0,3.530199698203082,2.910624404889201,0.42817109144542764,0.02817109144542762,0.1582595870206489,0.05658422207094771,0.015679600635352817
synthetic_gbdt_favorable_017,C_synthetic40,False,binclass,True,2,3055,32,32,0,0.0,1710,734,611,synthetic_gbdt_favorable_017,synthetic_gbdt_favorable_017,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_017.csv,2.0,0.0,0,0,3055.0,0,0,32,0.5008183306055647,0.4991816693944353,1.00327868852459,0.999998067754446,1.999997321340678,305,2,True,0.5008183306055647,2,0,17.0,10.0,5.0,0.0335867714366323,0.5371025309426165,0.2618575080974566,0.8801368227991846,1.019008579595268,6.516741911444075,0.2108709431489414,0.9950080403986828,22,22,13,3,4,2,,0.9571194762684124,tabfm,0.9310147299509002,0.7687397708674304,0.18837970540098203,0.17820644834545757,0.6818181818181818,0.022868620740961142,0.05024549918166933,0.7272727272727273,False,1.0100877845558698,0.912728760601101,0.9414201183431954,0.03690041546015355,0.23202080070895922,0.8858701582105836,0.0004909983633387833,0.4646383150797608,0.8999590834697216,0.0054828150572831325,0.33301033648917366,0.8283960720130933,0.0,0.5115198570710319,0.8628805237315873,0.7687397708674304,0.8880523731587562,366,366.0,0,0,0,10,0.0,,0.0,0.0,0.0032733224222586,mitra@v2,False,False,False,False,False,False,False,367.0,3.485011214578573,2.8656960599160706,0.45630114566284774,0.057119476268412406,0.18837970540098203,0.05554996013261182,0.03640941709681477
synthetic_gbdt_favorable_018,C_synthetic40,False,binclass,True,2,4834,25,25,0,0.0,2706,1161,967,synthetic_gbdt_favorable_018,synthetic_gbdt_favorable_018,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_018.csv,2.0,0.0,0,0,4834.0,0,0,25,0.5036194415718718,0.4963805584281282,1.0145833333333334,0.9999622000288686,1.9999475987996531,480,2,True,0.5037496767520041,2,0,11.0,5.0,9.0,0.0324919122125888,0.6321306478361047,0.2628558643696909,1.0480307250792589,1.1634452357926122,4.982657734384878,0.1916423917652521,0.9762310383667784,22,22,13,3,4,2,,0.9479834539813858,tabfm,0.9218200620475698,0.7845915201654602,0.16339193381592565,0.20939023129723178,0.8181818181818182,0.03884083858230701,0.07135470527404339,0.9545454545454546,False,0.9766052458399923,0.891548368901006,0.931874950282396,0.057720149550552824,0.2428485668253268,0.8972078593588417,0.007411237504308841,0.3956555220500748,0.9061271975180972,0.019648397104446703,0.3068428806031652,0.8361944157187176,0.001654601861427085,0.504288603600579,0.8728024819027921,0.7845915201654602,0.887797311271975,576,576.0,0,0,0,10,0.0,,0.0,0.0,0.0044467425025853,mitra@v2,False,False,False,False,False,False,False,580.5,3.6843066460716316,3.064832219738574,0.44436401240951406,0.047983453981385815,0.16339193381592565,0.034667090923554245,0.050308912046243985
synthetic_gbdt_favorable_019,C_synthetic40,False,binclass,True,2,1503,32,32,0,0.0,842,361,300,synthetic_gbdt_favorable_019,synthetic_gbdt_favorable_019,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_019.csv,2.0,0.0,0,0,1503.0,0,0,32,0.5066666666666667,0.4933333333333333,1.027027027027027,0.9998717566408488,1.9998222248558264,148,2,True,0.5062344139650873,2,0,16.0,12.0,4.0,0.0295549982308107,0.5236202910208853,0.2157113350629052,0.8788920147207491,0.8391358881838175,6.411306509403504,0.1734019186112803,0.9908099769567498,22,22,13,3,4,2,,0.9393333333333335,tabfm,0.8818333333333332,0.794,0.14533333333333343,0.21374465160392525,0.45454545454545453,0.0018333333333333307,0.03066666666666664,0.22727272727272727,False,1.1108030303030303,0.9187727272727273,0.9064871794871797,0.003102564102564098,0.2808290993799819,0.8375555555555555,0.0,0.4676455241516437,0.839,0.0,0.42412932669280257,0.8245,0.0,0.48561325754627244,0.8323333333333333,0.794,0.8550000000000001,178,178.0,0,0,0,10,0.0,,0.0,0.0,0.0113333333333335,tabpfn3,False,False,False,False,False,False,False,180.5,3.176958980586908,2.5575072019056577,0.43266666666666675,0.03933333333333344,0.14533333333333343,0.06893162393162422,0.003102564102564098
taiwanese_bankruptcy_prediction,A_published112,True,binclass,True,2,6819,95,95,0,0.0,3818,1637,1364,taiwanese_bankruptcy_prediction,taiwan-bankruptcy,2,True,False,2,,,https://archive.ics.uci.edu/dataset/572/taiwanese+bankruptcy+prediction,2.0,0.0,2,2,5518.0,0,0,95,0.967741935483871,0.032258064516129,30.0,0.205592508185083,1.1531598469792317,44,2,True,0.9677360219981668,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.973533724340176,exaone,0.9707478005865104,0.9653225806451612,0.008211143695014855,0.08386181730517997,1.0,0.08711010397227402,0.09318181818181816,1.0,False,0.9128898960277259,0.9019928019194882,0.9713625084592827,0.08942589668396117,0.08791776376277292,0.9706256109481917,0.08795210166177904,0.10736260021024928,0.9663306451612903,0.082532991202346,0.15817000419634167,0.967741935483871,0.07994868035190611,0.24759214188483325,0.9694721407624634,0.9678885630498535,0.9675953079178885,53,53.0,0,0,1,10,0.0,,0.0,0.0,0.0002932551319648,tabfm,False,False,False,False,True,False,False,818.5,3.833720690444633,3.2140486794119414,0.005791788856305047,0.07353372434017602,0.005645161290322553,0.0007368975110910725,0.001473795022182131
telco-customer-churn,A_published112,True,binclass,True,2,7043,18,3,15,0.8333333333333334,3943,1691,1409,churn,churn,5,True,False,2,42178.0,,https://www.openml.org/search?type=data&status=active&id=42178&sort=runs,2.0,0.0,1,1,73.0,41,4,44,0.7345635202271115,0.2654364797728886,2.767379679144385,0.8348397804698937,1.7836589423203524,374,2,True,0.7346467873624423,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8088715400993612,tabldm,0.8032647267565649,0.7721788502484032,0.03669268985095808,0.40830059534140367,0.0,0.0,0.0,0.0,True,1.2489676753338923,0.9027324343506034,0.8053120052410327,0.0,0.4124166993659783,0.7990537023894014,0.0,0.43291249689166805,0.7947480482611782,0.0,0.4277048194838108,0.7837118523775728,0.0,0.4542006504165312,0.79291696238467,0.7952448545067423,0.7721788502484032,449,449.0,0,0,0,10,0.0120652945351313,0.5294117647058824,0.0095846645367412,0.0021409455842997,0.0014904187366927,tabiclv2,False,False,False,False,True,False,False,845.5,3.8477576883923312,3.2281436075977417,0.07430801987224978,-0.09112845990063878,0.013626685592618926,0.006258302851631314,0.0
